"","latitude","redirect_url","id","created","longitude","title","description","salary_is_predicted","contract_time","category.label","category.tag","company.display_name","location.display_name","location.__CLASS__","contract_type","salary_max","salary_min"
"776",38.97,"https://www.adzuna.com/land/ad/1874368060?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=310F8D6492956581772FC916673848A017374706","1874368060","2020-12-10T17:41:25Z",-77.23,"Business Analyst/ Data Analyst(9)","Immediate need for a talented Business Analyst Data Analyst with experience in the Mortgage Industry. This is 6 Months Contract opportunity with long-term potential and located ...  in McLean, VA. Please review the job description below. Job ID 20-40599 Job Duties Responsibilities Key SkillsetsExpertise Job Description bull Analyze data quality issues using SQL ...","0",NA,"IT Jobs","it-jobs","Pyramid Consulting, Inc.","Mc Lean, Fairfax County","Adzuna::API::Response::Location",NA,NA,NA
"777",37.405992,"https://www.adzuna.com/land/ad/1878576855?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=9848E21AA1483A48AE1585CAAF7CADCD2CD50D02","1878576855","2020-12-13T00:47:36Z",-122.078515,"Senior Business Data Analyst","...  of bringing various exciting and innovative offerings to the market that will further enhance an SMBs ability to accept payments. This opportunity on the Quickbooks payments data science ...  and analytics team is to define how we use analytics to transform customer experiences, accelerate business growth and optimize ROI. We are looking for a data-driven leader with excellent ...","0",NA,"Unknown","unknown","Intuit","Mountain View, Santa Clara County","Adzuna::API::Response::Location",NA,NA,NA
"778",42.522869,"https://www.adzuna.com/land/ad/1833684910?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=029FBB481C920E23FE62408EE31F281E902905CE","1833684910","2020-11-19T14:57:17Z",-75.574677,"Data Quality Analyst / Governance Analyst","...  client, a leading PC Insurance company is looking for a highly capable data quality analyst to enhance the accuracy and integrity of our organization's data. develop good relationships ... We, XDuce Corporation, are a leading IT company specializing in turnkey projects across Retain Relevant One Application Development Data Integration Mobility Cloud Services. Our ...","0",NA,"IT Jobs","it-jobs","XDuce","New York, US","Adzuna::API::Response::Location",NA,NA,NA
"779",32.976029,"https://www.adzuna.com/land/ad/1778315618?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=616A586EB4C6E9D106D18FA9A45D79A63CA20E95","1778315618","2020-10-22T17:01:42Z",-96.738695,"SOC Security Analyst","...  attacker objectives; including the validation and authorship of use cases and functions leveraging event data, SIEM log analysis, and network data analysis tools. Lead threat hunting ... , event collection, content development, and log data optimization, Web proxies, content filters, or e-mail protection devices, Firewalls (e.g. Cisco, Juniper, Palo Alto), Vulnerability ...","0",NA,"IT Jobs","it-jobs","Verizon","Richardson, Dallas","Adzuna::API::Response::Location",NA,NA,NA
"780",NA,"https://www.adzuna.com/land/ad/1872760730?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=AC3E5ED58C2E4C41EC3782FA7F18D100EA5398B7","1872760730","2020-12-10T00:48:36Z",NA,"Data Analyst II","Data Analyst 6 month contract RemoteSeattle, WA preferred or Pacific Time Zone Not open to C2C or visa sponsorship Overview We are seeking a Data Analyst for a 6 month contract ...  role with a leading client in Seattle, WA. In this role, the Data Analyst will have the opportunity to work on a team that is rolling out new initiatives to improve the safety ...","0",NA,"IT Jobs","it-jobs","Experis","US","Adzuna::API::Response::Location",NA,NA,NA
"781",NA,"https://www.adzuna.com/land/ad/1834325266?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=41D5EA34589485572F42E709882309EFF03F0374","1834325266","2020-11-19T20:42:59Z",NA,"Data Governance Analyst","...  can be made within 1 week. Please call us at 408-827-7186 or forward your resume for further discussion. Role ndash Data Governance Analyst Location ndash Remote Duration Long Term 9 ...  years. Experience in establishing Data Governance, Data Catalog, Automated Data Lineage, Data Discovery, Self-Service Analytics. Secondary Experience setting up and implementing ...","0",NA,"IT Jobs","it-jobs","HR Pundits","US","Adzuna::API::Response::Location",NA,NA,NA
"782",NA,"https://www.adzuna.com/land/ad/1791050383?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=136FBA6CE84C9338C1ECB8D1FC657B3A0992D01E","1791050383","2020-10-29T16:47:28Z",NA,"Business Data Analyst","Title Business Data Analyst Analyst Location Purchase, NYRemote Duration 6 Months (Contract to Hire) REMOTE ROLE AND RESPONSIBILITIES Work with various business and IT groups ...  updates. Manage the work intake process for enhancement and support requests (i.e., requests for new development, etc.) Design dashboards and reports to present meaningful data Insights ...","0",NA,"IT Jobs","it-jobs","APN Consulting Inc","US","Adzuna::API::Response::Location",NA,NA,NA
"783",43.08332,"https://www.adzuna.com/land/ad/1849510117?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=EE0C1EA31EA38FB625520D50C305B7D8A71E4C26","1849510117","2020-11-28T11:01:21Z",-89.372477,"Data Analyst","SunIRef:it Data Analyst | Department: Data | Madison, WI The Data Analyst develops, validates, and supports the accurate and timely delivery of data to our clients. S/he ...  for measures of quality, safety, efficiency, and financial performance. The Data Analyst will perform unit tests to ensure accuracy and quality of deliverables and will resolve identified …","0",NA,"IT Jobs","it-jobs","Forward Health Group","Madison, Dane County","Adzuna::API::Response::Location",NA,NA,NA
"784",27.955269,"https://www.adzuna.com/land/ad/1826361469?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=5C60A634E8CF92FB14258C054F523E3892EE7F94","1826361469","2020-11-16T08:53:34Z",-82.45632,"Data Analyst",", and automated tools to support the Tableau Development Data Analysts. Possesses technical skills to export, compile, and structure data with the purpose of understanding or making conclusions ... Job Description: Job Summary: Responsible for working cross-functionally with various stakeholders to collect data from a variety of data sources and develop scripts, data models ...","0",NA,"IT Jobs","it-jobs","NTT DATA Services","Tampa, Hillsborough County","Adzuna::API::Response::Location",NA,NA,NA
"785",33.755711,"https://www.adzuna.com/land/ad/1826360019?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1707583F8405EDE5F8C5D9865935A4327A2B0538","1826360019","2020-11-16T08:53:22Z",-84.388372,"Data Analyst","...  details at . Title: Data Analyst Location: Atlanta, GA Job Description: The Data Analyst will be responsible for discovering analytics and system integrations requirements, identifying ...  question and unpacking it into specific requirements, data sources, and criteria. The skillset is a cross between a business analyst working with the customer on requirements discovery ...","0",NA,"IT Jobs","it-jobs","DENKEN SOLUTIONS INC","Atlanta, Fulton County","Adzuna::API::Response::Location",NA,NA,NA
"786",37.511096,"https://www.adzuna.com/land/ad/1827300444?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=969F177F25084CEC2790224D67D9FEA6044BFC48","1827300444","2020-11-16T19:24:48Z",-122.355854,"Data Analyst","...  of traditional solutions. We are now a global, world-class organization with offices in more than a dozen countries and serving many more. We are looking for a Data Analyst to research ...  and gather data to analyze the performance of all aspects of marketing programs to help our business grow. The Analyst will be responsible for evaluating the effectiveness of all global ...","0",NA,"PR, Advertising & Marketing Jobs","pr-advertising-marketing-jobs","Snowflake Computing","San Mateo County, California","Adzuna::API::Response::Location",NA,NA,NA
"787",40.767036,"https://www.adzuna.com/land/ad/1871157126?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=C38A5967EFD5E86A20EF7347B5FF96758114599F","1871157126","2020-12-09T07:06:24Z",-73.970368,"Data Analyst","...  with us on__LinkedIn_ [ [ [ [ [ [ POSITION SUMMARY: We have an exciting opportunity to join our team as a Data Analyst. The Data Analyst will work directly with Dr. Horwitz, the Director ...  of the Division of Healthcare Delivery Science and the Center for Healthcare Innovations and Delivery Science, as well as the Rapid RCT Lab. We are seeking a qualified Data Analyst to provide ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","NYU Langone Health","New York City, New York","Adzuna::API::Response::Location",NA,NA,NA
"788",34.09751,"https://www.adzuna.com/land/ad/1825121714?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=A981839227ABC1C87847B340D6882F36CCAD02BC","1825121714","2020-11-15T13:11:31Z",-117.648388,"Data Analyst","Data Analyst Finance/Accounting Refer Back Details - Department: Finance - Status: Regular Full-Time - Weekly Hours: 40 - Shift: Days - ID: 2020-7886 - Date Posted: 2020-10-08 ...  Job Description POSITION SUMMARY Research analyst for data integration in support of financial, operating, and productivity reporting processes. This individual will be responsible for analyzing ...","0",NA,"Accounting & Finance Jobs","accounting-finance-jobs","San Antonio Regional Hospital","Upland, San Bernardino County","Adzuna::API::Response::Location",NA,NA,NA
"789",38.255693,"https://www.adzuna.com/land/ad/1838867663?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=F7AF54AA8FC0E4AD91CA8D03479331A2F17211A0","1838867663","2020-11-22T14:59:16Z",-85.751283,"Data Analyst","...  30 minute phone screen, followed by potential panel interview The Survey Analyst solves complex business problems and issues using data from internal and external sources to provide ...  experience, and improve operation. - is seeking a Survey Analyst that will focus on survey consulting, design, and administration to include qualitative and quantitative research, data ...","0",NA,"IT Jobs","it-jobs","Advent Global Solutions","Louisville, Jefferson County","Adzuna::API::Response::Location",NA,NA,NA
"790",42.354856,"https://www.adzuna.com/land/ad/1841081512?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=E9FE0DDCA6E9F1BD5AA9258A25CFD50765A3C6E0","1841081512","2020-11-23T21:09:31Z",-71.066119,"Data Analyst","...  details on . Title: Data Analyst Location: Boston, MA (Locals Only) Duration: 1 Year Job Description: MUST HAVE HEALTHCARE BACKGROUND Specifically the Analyst will: - Provide data ...  profiling expertise to all MA APCD and Case Mix projects, including but not limited to, new data intake and derived data elements. - Use profiling results to define specifications ...","0",NA,"IT Jobs","it-jobs","DENKEN SOLUTIONS INC","Boston, Suffolk County","Adzuna::API::Response::Location",NA,NA,NA
"791",38.822929,"https://www.adzuna.com/land/ad/1848015965?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=981C869649CA788EE9BA9F352CA6C2618C696F21","1848015965","2020-11-27T15:06:38Z",-77.057999,"Data Analyst","...  of public service and not for profit, we measure our success in the impact of our service. SPECIFIC JOB DESCRIPTION: ANSER is seeking an energetic Data Analyst to support efforts related ...  to the Defense Production Act. In this position, you will: - Work under a Senior Data Analyst - Collect large amounts of data - Scrub, verify and analyze the data - You will also produce ...","0",NA,"IT Jobs","it-jobs","Anser","Alexandria City, Virginia","Adzuna::API::Response::Location",NA,NA,NA
"792",NA,"https://www.adzuna.com/land/ad/1872110572?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=56C45128FD3CAD0B1A0AD742C22ECDC8653E9F4C","1872110572","2020-12-09T18:08:18Z",NA,"Data Analyst","Data Analyst Are you searching for an opportunity to apply your data analysis background in an engaging, collegiate environment? Are you passionate about analyzing complex ...  foster and grow your interest in our domain, consider us as part of your future. As a Data Analyst: Your primary responsibilities will be performing analysis on sensor, tracker ...","0",NA,"IT Jobs","it-jobs","Johns Hopkins University Applied Physics Laboratory","US","Adzuna::API::Response::Location",NA,NA,NA
"793",39.426848,"https://www.adzuna.com/land/ad/1867516058?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=D8684541BB842CFFCF76542EA13366FCE0641C9F","1867516058","2020-12-07T15:17:14Z",-76.616975,"Data Analyst","We have an exceptional opportunity for an ambitious and talented Data Analyst. The Data Analyst will be a key member of the Data and Planning Team and will analyze media ...  and social data created by marketing activity, identifying trends and providing actionable insights to improve performance. Will be responsible for tracking and understanding ...","0",NA,"IT Jobs","it-jobs","Jellyfish Group Ltd","Baltimore County, Maryland","Adzuna::API::Response::Location",NA,NA,NA
"794",33.755711,"https://www.adzuna.com/land/ad/1862440259?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=83E99255DB9E16E02BBC53B29EEE7ADEAEE79871","1862440259","2020-12-04T17:42:46Z",-84.388372,"Data Analyst","Data Analyst Atlanta, GA, US Requisition Number: 78480 Our Insight Digital Innovation team is searching for an experienced, passionate, and professional Data Analyst to join our ...  team. What our Data Analysts Do:  Translate business requirements to technical solutions leveraging strong business acumen.  Analyzes current business practices, processes ...","0",NA,"IT Jobs","it-jobs","Insight UK","Atlanta, Fulton County","Adzuna::API::Response::Location",NA,NA,NA
"795",42.354856,"https://www.adzuna.com/land/ad/1823588316?se=9q5hPjs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=E3F7E945896B6E69499EF5466C93E08774F6FCBA","1823588316","2020-11-14T16:55:38Z",-71.066119,"Data Analyst","Data Analyst Federal Reserve Bank of Boston MA-Boston Full-time Regular Exempt Experienced Day Job Tier II CCHire/No CCRescreen Job Summary: The Data Analyst contributes to our ...  monetary policy and other economic research by providing critical data analysis and support to department researchers. The Data Analyst uses appropriate statistical and econometric skills ...","0",NA,"IT Jobs","it-jobs","Federal Reserve Bank of Richmond","Boston, Suffolk County","Adzuna::API::Response::Location",NA,NA,NA
