"","salary_max","redirect_url","contract_time","contract_type","longitude","title","created","description","salary_is_predicted","latitude","id","salary_min","location.display_name","company.display_name","category.label","category.tag"
"126",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203232?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=4E7D1A42A6A01C1967AB8BE86CA1A0613F3205F3",NA,NA,-0.969088,"Disability <strong>Analyst</strong>","2020-12-07T16:24:13Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",51.455002,"1867203232",1600,"Reading, Berkshire","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"127",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203129?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=6DE680008A46C8A643E09D38D24D11AB59249461",NA,NA,0.71149,"Disability <strong>Analyst</strong>","2020-12-07T16:24:11Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",51.540901,"1867203129",1600,"Southend-On-Sea, Essex","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"128",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203108?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=27818032F4964C3D7C964CD9964E83F88129F4B8",NA,NA,-1.48552,"Disability <strong>Analyst</strong>","2020-12-07T16:24:10Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",51.783699,"1867203108",1600,"Witney, Oxfordshire","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"129",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867202966?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=D0F2F8002CEAC20C72FDFFDF3649D4B5FE451C6E",NA,NA,-3.53362,"Disability <strong>Analyst</strong>","2020-12-07T16:24:07Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",50.721802,"1867202966",1600,"Exeter, Devon","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"130",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203140?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=363EE07CA69F515E54CDBE4E5AA2FB381154F80B",NA,NA,-4.14265,"Disability <strong>Analyst</strong>","2020-12-07T16:24:11Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",50.370399,"1867203140",1600,"Plymouth, South West England","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"131",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203531?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=6088656B709CAD7E4C0F7EB86CF3AFF3B54A174C",NA,NA,-1.98113,"Disability <strong>Analyst</strong>","2020-12-07T16:24:19Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",50.719398,"1867203531",1600,"Poole, Dorset","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"132",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203494?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=126B45087E1176D358FB3B8A7D46602041BC7D24",NA,NA,-3.55791,"Disability <strong>Analyst</strong>","2020-12-07T16:24:18Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",50.451801,"1867203494",1600,"Torquay, Devon","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"133",32000,"https://www.adzuna.co.uk/jobs/land/ad/1867203516?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=48B1E76C16342349EEA07D72A3A240DDB7DADBEF",NA,NA,-1.40323,"Disability <strong>Analyst</strong>","2020-12-07T16:24:19Z","Disability <strong>Analyst</strong> Are you an experienced healthcare professional looking for a new challenge? Have you considered a career that offers you a chance to use your current skills ...  in a different way? Join our team of Disability <strong>Analysts</strong> and you will enjoy a structured working week allowing a great work life balance, a rewarding salary of £32,000 - £35,800  on target ...","0",50.904999,"1867203516",1600,"Southampton, Hampshire","Ascenti Physio Limited","Healthcare & Nursing Jobs","healthcare-nursing-jobs"
"134",120000,"https://www.adzuna.co.uk/jobs/land/ad/1862119260?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=81815C4B7B90C79CC82CF3AF9A4DD746AA3D8DBB",NA,NA,-2.36398,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-04T18:48:01Z","<strong>Data</strong> <strong>Analyst</strong> |£300-£400 per day | Cambridge| 6 Months Role: <strong>Data</strong> <strong>Analyst</strong> Day Rate: £300-£400 per day Type: Contract Location: Cambridge My client based in Cambridge have an urgent ...  requirement for a <strong>Data</strong> <strong>Analyst</strong> on a 6 month contract. The daily rate on offer is £300-£400 per day depending on experience outside IR35. Key Skills : SQL Tableau/ Power BI Machine Learning ...","0",51.731701,"1862119260",96000,"Cambridge, Gloucester","Premier IT","IT Jobs","it-jobs"
"135",55000,"https://www.adzuna.co.uk/jobs/land/ad/1874598498?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=FD347829AF03625C0F1C244163DFEF743FCF83CE",NA,NA,NA,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-11T00:50:54Z","<strong>Data</strong> <strong>Analyst</strong> ?- Stockport - Circa £45 - £55K Interviewing and onboarding for this role will be going ahead remotely while Covid-19 restrictions are in place. On behalf of our ...  market leading client, we are looking for an experienced <strong>Data</strong> <strong>Analyst</strong> near Stockport. You will The <strong>Data</strong> <strong>Analyst</strong> is responsible to serve as the primary <strong>data</strong> knowledge, commercial ...","0",NA,"1874598498",45000,"Cheadle, Greater Manchester","Adria Solutions","IT Jobs","it-jobs"
"136",35000,"https://www.adzuna.co.uk/jobs/land/ad/1855403756?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=20E91D7B9DEE4796D4D5D6AFB677DE05C475AF3C",NA,NA,-0.13642,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-01T20:44:37Z","<strong>DATA</strong> <strong>ANALYST</strong>, <strong>DATA</strong> MANAGEMENT, POWERBI, SQL SERVER, PROCESS MAPPING, BRIGHTON <strong>Data</strong> <strong>Analyst</strong> is required by our national client based in Brighton. Their <strong>Data</strong> function is growing ... , and they are looking for an Associate <strong>Data</strong> <strong>Analyst</strong> to join the team. As a <strong>Data</strong> <strong>Analyst</strong>, you will support the management and maintenance of <strong>…","0",50.8195,"1855403756",25000,"Brighton, East Sussex","Anonymous","IT Jobs","it-jobs"
"137",366720,"https://www.adzuna.co.uk/jobs/land/ad/1862116088?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=48E445BA8DF43A9478989D746C382F6CBF2E1D23",NA,NA,-0.969088,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-04T18:47:46Z","Pertemps Managed Solutions are currently recruiting a <strong>Data</strong> <strong>Analyst</strong> to join our client for a 3 to 6 month temporary contract based at home. The <strong>Data</strong> <strong>Analysts</strong> collects, organise ...  and study <strong>data</strong> to provide business insight. Working across a broad range of areas, <strong>Data</strong> <strong>Analysts</strong> understand, manipulate and accurately analyse <strong>data</strong>, providing insight, briefing inter…","0",51.455002,"1862116088",243840,"Reading, Berkshire","Pertemps SSDC","IT Jobs","it-jobs"
"138",35000,"https://www.adzuna.co.uk/jobs/land/ad/1844755102?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=D9E8E8EF1D68A96782D929A043DF95C27A3C2B98",NA,NA,-2.5919,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-26T00:35:15Z","An award winning Consultancy based in Bristol is looking for a <strong>Data</strong> <strong>analyst</strong>/ engineer to join their rapidly expanding <strong>data</strong> team to work alongside the other <strong>Analyst</strong> and Developers ...  to take care of all things <strong>data</strong> across the business. Requirements for this <strong>Data</strong> <strong>Analyst</strong> role: 2 years experience within <strong>Data</strong> Strong SQL proficiency Experience with R or Python Exp…","0",51.455299,"1844755102",30000,"Bristol, South West England","X4 Group","IT Jobs","it-jobs"
"139",24000,"https://www.adzuna.co.uk/jobs/land/ad/1868074865?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=4732BC859CD49D07FBCBADD8A29D4CFA79CD9659",NA,NA,-2.5919,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-08T02:43:20Z","...  to training and employee benefits. If you are highly skilled, enjoy working with others and eager to make a meaningful contribution, please get in touch Position: <strong>Data</strong> <strong>Analyst</strong> Location ... -rata’d to reflect 3 month fixed-term contract. About the role: Ecosurety are looking for an accurate, logical, and personable <strong>data</strong> <strong>analyst</strong>, with strong organisation and communication ...","0",51.455299,"1868074865",24000,"Bristol, South West England","Ecosurety","IT Jobs","it-jobs"
"140",22468.78,"https://www.adzuna.co.uk/jobs/land/ad/1842202635?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=25C8FCE33AF6D4497F90FEA30CD474D27FB3E3E9",NA,NA,0.503732,"<strong>Data</strong> <strong>Analyst</strong>","2020-11-24T18:30:20Z","FJA are supporting a National Contractor who are recruiting for experienced <strong>Data</strong> <strong>Analyst</strong> in the Southern region. The <strong>Data</strong> <strong>Analyst</strong> role is required so that work can be planned ...  for Leakage Engineers relating to leakage activities, validation work and to support Supervisors with information required to do the job correctly and efficiently. The <strong>Data</strong> <strong>Analyst</strong> ...","1",51.389801,"1842202635",22468.78,"Rochester, Kent","Finlay Jude Associates Ltd","IT Jobs","it-jobs"
"141",24960,"https://www.adzuna.co.uk/jobs/land/ad/1855403807?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=BEACB5311A73F5EA0DFA2AA12C5A41E1C8051F25",NA,NA,-2.23438,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-01T20:44:37Z","<strong>Data</strong> <strong>Analyst</strong> | FinTech | Fast Growth Start Immediately | 6 months temporary contact Manchester (with remote working at times) Our client is a ground breaking FinTech company ...  experienced <strong>Data</strong> <strong>Analyst</strong> to support a new team, based in Manchester and ensure completion is met with agreed timescales. The successful candidate will turn <strong>data</strong> into information, information ...","0",53.480701,"1855403807",21120,"Manchester, Greater Manchester","Zachary Daniels","IT Jobs","it-jobs"
"142",30000,"https://www.adzuna.co.uk/jobs/land/ad/1874596876?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=BD465A285D6669D7D800A0F096C3C5699CBD6F50",NA,NA,0.097117,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-11T00:50:34Z","This is an excellent opportunity for an experienced <strong>Data</strong> <strong>Analyst</strong> to take a newly created position within a well-established and highly reputable organisation in the Uckfield area ...  & procedures This is a fantastic opportunity for a <strong>Data</strong> <strong>Analyst</strong> to join a global firm in their dedicated Global <strong>Data</strong> & Analytics team. If you are a confident and outgoing <strong>Data</strong> <strong>Analyst</strong> ...","0",50.9725,"1874596876",30000,"Uckfield, East Sussex","Ashdown Group Limited","IT Jobs","it-jobs"
"143",22000,"https://www.adzuna.co.uk/jobs/land/ad/1855403399?se=vF21Kg496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=0570FB0417F6568FFB99034F53B7B8C2D2914030",NA,NA,-2.23438,"<strong>Data</strong> <strong>Analyst</strong>","2020-12-01T20:44:36Z","<strong>Data</strong> <strong>Analyst</strong> – circa £22,000  Bonus  Benefits Due to continued success and expansion my client is looking to recruit a two <strong>Data</strong> <strong>Analysts</strong> to join their head office team ...  company <strong>data</strong> but you will be be responsible for obtaining information from customer and suppliers. The role: To manage and update <strong>data</strong> flows ensuring all <strong>data</strong> sources are aligned ...","0",53.480701,"1855403399",22000,"Manchester, Greater Manchester","NRG","Accounting & Finance Jobs","accounting-finance-jobs"
